system,dataset,repeat,horizon,mse,mae,origin_count,channel_count,checkpoint_sha256,prefix_identity,prediction_prefix_sha256,target_prefix_sha256,test_role,test_tuned,test_access_date,matrix_complete,source_metric_file,global_elementwise_mse,global_elementwise_mae,native_batch_mean_mse,native_batch_mean_mae,metric_semantics,global_elementwise_float64_mse,global_elementwise_float64_mae
AMD,ETTm2,0,720,0.3553587794303894,0.3814344108104706,10801,7,2d6e760e9b58e9e17289536e74b38cf4ed28bf23d3bdc523451bf40bf31bdf94,True,c88c86c1228bff2b34e6cc732fa6c430410a49765b7bdd18171d8b562015f54b,0a83b0ed00734af6a442fb364d4ef6f5fa179f0363661fb5e1a5b5098244aeaf,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/AMD__ETTm2__r0/prefix_metrics.csv,0.353034903546015,0.3803590773949089,0.3553587794303894,0.3814344108104706,official_unweighted_batch_mean,,
AMD,Solar,0,96,0.1816468983888626,0.23612089455127716,9792,137,8f5195731cebb4f17cad8c5c6663259a21a16432d4705aa00b5a8f887bebf4d7,True,be8875196bd07bf1c8bbe1447604969b06acfbf9c4f91afa4bcae13cf1e6d808,82b230a01345a8b2df9780fc6a614b9f22178fa79ad34d1bd46d43cb8686b340,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/AMD__Solar__r0/prefix_metrics.csv,0.1819850892240592,0.23642981767710416,0.1816468983888626,0.23612089455127716,official_unweighted_batch_mean,,
AMD,Solar,0,192,0.19789086282253265,0.24590103328227997,9792,137,8f5195731cebb4f17cad8c5c6663259a21a16432d4705aa00b5a8f887bebf4d7,True,bbbe4d2a523222510940ffcfdb6d19f92d69d71334d381f432a3f6fbce708bce,f1c025074d47ef5cd28f1555d9470a3c4e7c47c036d17d60626fd2747cb210c6,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/AMD__Solar__r0/prefix_metrics.csv,0.19814106789353772,0.24603863249848992,0.19789086282253265,0.24590103328227997,official_unweighted_batch_mean,,
AMD,Solar,0,336,0.20875787734985352,0.25258970260620117,9792,137,8f5195731cebb4f17cad8c5c6663259a21a16432d4705aa00b5a8f887bebf4d7,True,b5d490cae88995e472b0ace50e4c1cdec3e6e5f2ab4a9d4407407cabc017955c,d59d11538b0d23345b7c0ac0f883113a81966b433a95f9c67c161fb81e97948e,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/AMD__Solar__r0/prefix_metrics.csv,0.20913942992579182,0.25275461281249095,0.20875787734985352,0.25258970260620117,official_unweighted_batch_mean,,
AMD,Solar,0,720,0.21470476686954498,0.25669339299201965,9792,137,8f5195731cebb4f17cad8c5c6663259a21a16432d4705aa00b5a8f887bebf4d7,True,65debf8a35c3adbab9ab7b97f59fbc88c1eaf44ac6bfa2e8fca7c6b8eb4be08f,eb47ae4ed638ec69e00d6a8c6d4f0a8ec16793590628bb713e0be1c4262fa039,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/AMD__Solar__r0/prefix_metrics.csv,0.21462875610849688,0.2565215163542065,0.21470476686954498,0.25669339299201965,official_unweighted_batch_mean,,
AMD,Weather,0,96,0.1494240015745163,0.2052675038576126,9820,21,8e0dcb62be4466f0e4d802534aec7647b7015f9f33940bb164b0cc4ba0efa372,True,e4d493588972438123bfe9620e684c70335fd9c139c9d88e2457d369e5a777f3,8f23ecf3087af1be98793b498abb765e9ee258880fb84ad3b0c91cbace668758,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/AMD__Weather__r0/prefix_metrics.csv,0.14902919526649894,0.20512330244688262,0.1494240015745163,0.2052675038576126,official_unweighted_batch_mean,,
AMD,Weather,0,192,0.19319698214530945,0.2456158995628357,9820,21,8e0dcb62be4466f0e4d802534aec7647b7015f9f33940bb164b0cc4ba0efa372,True,30ba9bdbff307a15ff8aa94dce3a8d799d91318dc59e9a0d2d3d4502f1d05fa8,6e1174b3ebc396fbf33022548df163ac59589e515313675d2f8b7e55eba57dbd,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/AMD__Weather__r0/prefix_metrics.csv,0.19199140307633436,0.245122962885415,0.19319698214530945,0.2456158995628357,official_unweighted_batch_mean,,
AMD,Weather,0,336,0.24393795430660248,0.28327977657318115,9820,21,8e0dcb62be4466f0e4d802534aec7647b7015f9f33940bb164b0cc4ba0efa372,True,0f1075732a54739dae1767b2ea39fb03fc51ad870bd50ad631d8d0b790304898,1178ded3ebd444f6d68cb2ebb90f12bc0f2a2a09d974a50c9a9429115d050b52,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/AMD__Weather__r0/prefix_metrics.csv,0.24199783359954122,0.28274367057278493,0.24393795430660248,0.28327977657318115,official_unweighted_batch_mean,,
AMD,Weather,0,720,0.31507608294487,0.3323940336704254,9820,21,8e0dcb62be4466f0e4d802534aec7647b7015f9f33940bb164b0cc4ba0efa372,True,75740f2573ab91348a1a7e9bb391979ba97a52659446db9c40be695f110c1faf,bbc080ed09902e06772202dd6f092c1b7e108b656151bc2d6d366cdde2063472,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/AMD__Weather__r0/prefix_metrics.csv,0.314192698118834,0.3322947789447928,0.31507608294487,0.3323940336704254,official_unweighted_batch_mean,,
QDF,ECL,0,96,0.14397498965263367,0.25247591733932495,4541,321,369e8dc1c469404a4e557a38f141edceba3da331f077447c01da2aec90f944a3,True,c6016c9a8999d672177b186c706fccb765b31dc8d9a6c7e08be9c7cba26ab594,4a60c96c470b7e965481c471d471a32a36dd115a504e01b64a65e6c4007acf04,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__ECL__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.14397498775781475,0.25247591263571023
QDF,ECL,0,192,0.15948478877544403,0.26519662141799927,4541,321,369e8dc1c469404a4e557a38f141edceba3da331f077447c01da2aec90f944a3,True,b502c185a6d4a60f7e9f3ffc7cd720f1f6bfa6fc3c25f564833083aab1681d8e,735e79610818c3862a4d1b73e12125a271dc191a40877c825d7933beddc71c98,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__ECL__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.1594847787997376,0.26519663216459505
QDF,ECL,0,336,0.1791900098323822,0.2816661298274994,4541,321,369e8dc1c469404a4e557a38f141edceba3da331f077447c01da2aec90f944a3,True,4b756a4f7399b9b8dad36a969ff03173d94b7f4e8cef89171ee0f9d5b814bbe4,f0ba39907fe2eae542a43315653ad1ca18492db980ea4b0ebe5ae59f19735909,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__ECL__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.17918999462788907,0.28166608421367517
QDF,ECL,0,720,0.22251303493976593,0.31353291869163513,4541,321,369e8dc1c469404a4e557a38f141edceba3da331f077447c01da2aec90f944a3,True,2de5ea219832ae76a1c6367f3bbe12a9bdd32d4980a54a94b2140ad9f017ede4,7820e9acfd5b698218b02504f4db9a879bc96413bbbfac167283c364055dbec5,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__ECL__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.2225130226816366,0.31353295212757043
QDF,ETTh1,0,96,0.3782295209916704,0.40620956178957796,2161,7,9d4c48a095ef806e1ef6ab5f9fbe484625e09bbd131c97475efe26d5692232c5,True,e26fa2267772b7dd0569bfffeb2bf0dfed54d9e8be489b21435fe537a4a863fc,b590a6090b3a65c787c16fc456a4755e21437cae6aa27fe24d642afcc0ef5ae3,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__ETTh1__r0/prefix_metrics.csv,,,,,,,
QDF,ETTh1,0,192,0.409650250759176,0.42606989285429475,2161,7,9d4c48a095ef806e1ef6ab5f9fbe484625e09bbd131c97475efe26d5692232c5,True,543bd0e762d0ef7c32b18ea9e8915a5d93ae50eea1a80a1755e5b39bde27d7ba,959273ad75cc833d516be6b68a907d80385c8c4b69a23fd524017606d2c1a8db,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__ETTh1__r0/prefix_metrics.csv,,,,,,,
QDF,ETTh1,0,336,0.4310527541266846,0.44466686003302097,2161,7,9d4c48a095ef806e1ef6ab5f9fbe484625e09bbd131c97475efe26d5692232c5,True,5863e483ad60ea95a62f1bb84cb822c78ebbea9b662d44d6201e3292c48b0a2c,d702764694b97ab8d8d1f3114c892096b0c8c27133c3af3a8c3f4f7dfa13aa7d,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__ETTh1__r0/prefix_metrics.csv,,,,,,,
QDF,ETTh1,0,720,0.4989433100957877,0.4928002053705171,2161,7,9d4c48a095ef806e1ef6ab5f9fbe484625e09bbd131c97475efe26d5692232c5,True,4c63ff4549003a7634a589465c1c6419254e14986d008244bc26b5b0c619d00b,011f2f68df1d439f9f6ad3376fb2d39695c099b42ce31da16d01babc70073d62,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__ETTh1__r0/prefix_metrics.csv,,,,,,,
QDF,ETTh2,0,96,0.2412196546792984,0.31685870885849,2161,7,53ececae0548f4f44af4620eaedefc16102dbfbe38dfa669f85f28873e2ab406,True,fa317e789017b928ce8e0721dfd024e31c860ce8734609009cae5ac384eb1f53,f31d9d22c48048bb61cad797dd54bbe25d7659fdc16568f1f96df9f19dd42960,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__ETTh2__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.2412196573187732,0.31685869505795833
QDF,ETTh2,0,192,0.28741946816444397,0.35166361927986145,2161,7,53ececae0548f4f44af4620eaedefc16102dbfbe38dfa669f85f28873e2ab406,True,f2dbef6a7548db6549a5255bb322cd63b3b103648721837897dbc0fce11e9bd0,8f5fad018d74bbe6d8b9f78ec864121d390b683e78c6c64eacfab8456aa67e20,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__ETTh2__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.28741946917072964,0.35166360126057944
QDF,ETTh2,0,336,0.315927654504776,0.3778890073299408,2161,7,53ececae0548f4f44af4620eaedefc16102dbfbe38dfa669f85f28873e2ab406,True,8bfc67c7113529873b51c4ef7a9a566a31ae708d165eaf5809ba1386b7f34099,4476054747221dd57fe8d028afebe2aeef12b6d6419d531215bb125f944ae873,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__ETTh2__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.315927653776273,0.37788895905397296
QDF,ETTh2,0,720,0.40693315863609314,0.43962326645851135,2161,7,53ececae0548f4f44af4620eaedefc16102dbfbe38dfa669f85f28873e2ab406,True,19587077caf0dcc46e783fe86421bd105b484a62407b8d538f19c0d702f64883,54e79c2d71f454b925b06f24fc07424541665f1167519ad75267a2d907554822,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__ETTh2__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.40693316811387625,0.4396232833900077
QDF,ETTm1,0,96,0.2826755940914154,0.34815630316734314,10801,7,c5acb4ad7649ba077d8dde972b3cede1bdb495806ad87c9109224cf07523a9b3,True,0be37b435ef24b21a929e04a04ab78ad24987bad5225f7ed07ff7517dbc33fab,93fc0347ebcc5ca69ca44c0fe2741c07884135f25035392279128323e0fa15ac,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__ETTm1__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.28267559916941054,0.34815629382864144
QDF,ETTm1,0,192,0.3228544294834137,0.3706321120262146,10801,7,c5acb4ad7649ba077d8dde972b3cede1bdb495806ad87c9109224cf07523a9b3,True,d24f771093eff1be54b9b8cab236ee33529a0c1b36ac11def59e38b077cedb52,1c8540fc648783c515df940c76a4eedd0e411ddc9b34353d1de4ece0350522bd,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__ETTm1__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.32285441229482015,0.3706321218966935
QDF,ETTm1,0,336,0.3621515929698944,0.3919978141784668,10801,7,c5acb4ad7649ba077d8dde972b3cede1bdb495806ad87c9109224cf07523a9b3,True,4664b9b5211c01a7c1a995a9ae2bb848a410ee377bf71001abbfe49b1f7d8fc5,a9d77a7555e7a353047b66bdedec04fec2e6586b716b2c49d400150cecb121e5,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__ETTm1__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.3621515875734267,0.3919978090088888
QDF,ETTm1,0,720,0.4228467643260956,0.4241206645965576,10801,7,c5acb4ad7649ba077d8dde972b3cede1bdb495806ad87c9109224cf07523a9b3,True,f0bf3993939aedbfdc9f026e4571c1ba3e56c9d54b4016cffb0f03ff5365577d,2c8b00914335e50e8b8e33e30a5d610e52c58564b7deaa0ec7c1eca1e8868b96,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__ETTm1__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.4228467342987681,0.4241206821719756
QDF,ETTm2,0,96,0.16908049583435059,0.2570648193359375,10801,7,21a9c9f4230e1706a60f77311d2e3ac71d2aa9aab75ece3b792afa32c1e96ef0,True,544280e56a464b079f70c9d3f25603a29fe76e21cbb4c45dad79a1b620d0e53e,a5ab49b3eafd1860329bf67ed1a7d3612a56a8de06c0a7a7fbd4e2b1a47aa7fb,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__ETTm2__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.1690804823058741,0.2570648186607799
QDF,ETTm2,0,192,0.2277742624282837,0.29703783988952637,10801,7,21a9c9f4230e1706a60f77311d2e3ac71d2aa9aab75ece3b792afa32c1e96ef0,True,3abcef8f4981c401e78be0c3fce804f79d4a118c9052f2e9a12af134e48409de,bb30d0728baae797d8f618f124b965382841a547017154a3505a5dc7d001dd71,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__ETTm2__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.22777427371303272,0.29703784647423526
QDF,ETTm2,0,336,0.281371146440506,0.33243420720100403,10801,7,21a9c9f4230e1706a60f77311d2e3ac71d2aa9aab75ece3b792afa32c1e96ef0,True,53b4805387eea8758837d70b781da72ea6c46d13ec1f125b16dde92b5a648c23,6e2dd90d25bf98ab202385d631bd568ee0e33072bb0bfe00ba9bb2e80a98dc3f,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__ETTm2__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.28137113888377024,0.33243420468609797
QDF,ETTm2,0,720,0.3638134300708771,0.3853282332420349,10801,7,21a9c9f4230e1706a60f77311d2e3ac71d2aa9aab75ece3b792afa32c1e96ef0,True,3382c26d8a97de2e58a0603e1d5d2be841dd72c639761dca390f94b2b6445a54,0a83b0ed00734af6a442fb364d4ef6f5fa179f0363661fb5e1a5b5098244aeaf,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__ETTm2__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.3638134340361217,0.38532819289649356
QDF,Solar,0,96,0.1827770173549652,0.25299689173698425,9793,137,a982c55d5947c9b4cd20d53889f98625dd0be3130eb54ecfb83cc18d19e892e7,True,111805b2f07d9232555be6fc37d4cab9716bb71b9a5db9f053e75e12e0117ddf,8050da4fc844008251815fe0ba92329279c72166b369ef948a123f67e102eaf4,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__Solar__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.18277702681834274,0.2529969017146417
QDF,Solar,0,192,0.20153553783893585,0.26496273279190063,9793,137,a982c55d5947c9b4cd20d53889f98625dd0be3130eb54ecfb83cc18d19e892e7,True,d613e174f505311e17eca747860eeb74a5577ffa64990999532b7ce50446d273,48d99961077d75ef3355db95239139c18b9807a2e888373ba66030fcf1730fc2,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__Solar__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.2015355443876844,0.26496275526070473
QDF,Solar,0,336,0.2131495177745819,0.2711523771286011,9793,137,a982c55d5947c9b4cd20d53889f98625dd0be3130eb54ecfb83cc18d19e892e7,True,2ed4220ec5d16b5b0a2e97472cc7bb9670819177507023c15b7d704b7778ab56,5b83600f3c27873d73b95321d49a34f9cfedf0591b7215dc939f3775ecb82c29,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__Solar__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.21314949972372788,0.2711523461211327
QDF,Solar,0,720,0.22260445356369019,0.27768146991729736,9793,137,a982c55d5947c9b4cd20d53889f98625dd0be3130eb54ecfb83cc18d19e892e7,True,d0b319f10b5411a1a944337dfa85a087148dc270bc7690f2363c4ef64a84caf3,e78af3146affcfe440ad488848ea1d82259ca4fb28452433a7a4605b9eacb5b2,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__Solar__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.22260443284129597,0.27768148297921175
QDF,Weather,0,96,0.1853610724210739,0.244405597448349,9820,21,1ca5ab292ce26ae2361cb115873c796518bc6aa48bb9d2d20eca1143d7990c1e,True,52b7f014c93d3638405d4e3949f0d0ec63231f4a708971c7caaf51191c3c7924,7dce6c4ad8fb35f05e4b2d02bf1146d62440371a78dd60d6e8a04e67884005d9,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__Weather__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.18536107339009827,0.24440559572266718
QDF,Weather,0,192,0.22328348457813263,0.2748046815395355,9820,21,1ca5ab292ce26ae2361cb115873c796518bc6aa48bb9d2d20eca1143d7990c1e,True,6f745235fe46106301961b87982d475057ae5235310c2f4a4eb4962cc7d8bca3,76dd984ded97969957464e360454ff94724ed7adb0b5c8933eb0278b99d034f6,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__Weather__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.22328347868211706,0.27480468450989765
QDF,Weather,0,336,0.26991117000579834,0.3061278164386749,9820,21,1ca5ab292ce26ae2361cb115873c796518bc6aa48bb9d2d20eca1143d7990c1e,True,ff3dcf83340daf6cde97bdf0d2ea1103c9cdffc41e8bb37a2639d25c7b57a405,562369ea303adfa0fb65e7cfa2e604e5556c641661bd8a4eb1b43166ea23c413,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__Weather__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.26991119386822127,0.30612783407136007
QDF,Weather,0,720,0.3410804271697998,0.35111936926841736,9820,21,1ca5ab292ce26ae2361cb115873c796518bc6aa48bb9d2d20eca1143d7990c1e,True,325f88835a52fd9c65eab2ea92fa7b3d0047b0de7eba9824e955fcdba64fa5dd,84be0995abd5333cfa47424301c909c1ff610eb8e60f057d3d7f1184f7c91525,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/QDF__Weather__r0/prefix_metrics.csv,,,,,official_torch_float32_global_mean,0.3410804179629236,0.35111938001409904
SimpleTM,ECL,0,96,0.1387258251620051,0.241893672000289,4352,321,fdf81406ae4201ca011bfac8a6d41656bce7a741283296377fc066c3eb24e681,True,7befe04ed063221dbb3419340bcb6486a963267bcf24e3fe197483444a0dd7b2,9cc02b1265478aefd24c9b71fdc517caa70802563657183711a9e4ffd04157c1,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ECL__r0/prefix_metrics.csv,0.1387258251620051,0.241893672000289,0.13872582516200507,0.24189367200028902,global_elementwise,,
SimpleTM,ECL,0,192,0.1521770243602244,0.25334909645327486,4352,321,fdf81406ae4201ca011bfac8a6d41656bce7a741283296377fc066c3eb24e681,True,47c65e93422826475ff52714621a4270115821699253d54fc069cece73f8365e,5391f3133d145a1d97a386e863e4f1f83ed87d647f69c2039bd085ee7ed7814c,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ECL__r0/prefix_metrics.csv,0.1521770243602244,0.25334909645327486,0.15217702436022434,0.25334909645327486,global_elementwise,,
SimpleTM,ECL,0,336,0.16875963615104136,0.2682941835170921,4352,321,fdf81406ae4201ca011bfac8a6d41656bce7a741283296377fc066c3eb24e681,True,c117bc3b2ec717e81ed1ed174ead6920e803c149ee9c5dbbea0bd99e8f9b1480,1284e546cd35aaabe67fca0e45dca2bda844f8b7d7af63f933ed984381661cd8,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ECL__r0/prefix_metrics.csv,0.16875963615104136,0.2682941835170921,0.16875963615104136,0.26829418351709206,global_elementwise,,
SimpleTM,ECL,0,720,0.20097305245323102,0.29345815197710484,4352,321,fdf81406ae4201ca011bfac8a6d41656bce7a741283296377fc066c3eb24e681,True,6cada853edf51113f7364c375dff0341e757542b05ab3a279e38c25c9363bb7d,b968b9c6ae8b2df86fe7b3df4a4919dfad401c2d32ea75d568659e50ed2809e6,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ECL__r0/prefix_metrics.csv,0.20097305245323102,0.29345815197710484,0.20097305245323102,0.29345815197710484,global_elementwise,,
SimpleTM,ECL,1,96,0.13833090824421848,0.24182935703022448,4352,321,5270458eed0d9585f610c6c5da15772b6c7ca2b9a59481ce3f7a8236a86ab54a,True,762ed1a60d9f462356e39ea0e09da6fa49e2d2b3884e81af8dc51849ba42e275,9cc02b1265478aefd24c9b71fdc517caa70802563657183711a9e4ffd04157c1,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ECL__r1/prefix_metrics.csv,0.13833090824421848,0.24182935703022448,0.13833090824421848,0.24182935703022448,global_elementwise,,
SimpleTM,ECL,1,192,0.15185195578620422,0.2531967270285189,4352,321,5270458eed0d9585f610c6c5da15772b6c7ca2b9a59481ce3f7a8236a86ab54a,True,e79737fa973325e6936ba1054d3578aaa4ccc0cc891ca27076920b77cf7a0dcb,5391f3133d145a1d97a386e863e4f1f83ed87d647f69c2039bd085ee7ed7814c,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ECL__r1/prefix_metrics.csv,0.15185195578620422,0.2531967270285189,0.15185195578620425,0.25319672702851886,global_elementwise,,
SimpleTM,ECL,1,336,0.16846931602156245,0.2681835864639406,4352,321,5270458eed0d9585f610c6c5da15772b6c7ca2b9a59481ce3f7a8236a86ab54a,True,66fe654464950517c257989b1f69e1b6983a3cfe2fa1d0f2ef284fc90ca4291d,1284e546cd35aaabe67fca0e45dca2bda844f8b7d7af63f933ed984381661cd8,formal_H720_native_loader_exact_prefix_stream,False,,False,analysis/iscf_bsca_paper_experiment_consolidation_20260731/main_ii_h720_prefix_20260808/formal_results_20260809/formal_test_reused/SimpleTM__ECL__r1/prefix_metrics.csv,0.16846931602156245,0.2681835864639406,0.16846931602156245,0.26818358646394064,global_elementwise,,
