dataset,probe_row_index,future_step,target,full_iscf_bsca,fixed_scope_s144,scope_1_probability,scope_1_forecast,scope_48_probability,scope_48_forecast,scope_144_probability,scope_144_forecast,scope_360_probability,scope_360_forecast,scope_720_probability,scope_720_forecast
Weather,77,166,-0.09350552409887314,-0.09815323352813721,-0.09817834198474884,0.1943632811307907,-0.10281086713075638,0.1953837275505066,-0.11181472986936569,0.19675560295581818,-0.0966433435678482,0.20571713149547577,-0.08991784602403641,0.20778022706508636,-0.0905333161354065
Weather,77,167,-0.09350552409887314,-0.09356603771448135,-0.0994873195886612,0.19432052969932556,-0.08609487861394882,0.1953333020210266,-0.09786806255578995,0.1967344880104065,-0.10450920462608337,0.20576204359531403,-0.08950483798980713,0.2078496217727661,-0.09017037600278854
Weather,77,168,-0.09350552409887314,-0.09598031640052795,-0.09973541647195816,0.19427727162837982,-0.09587480872869492,0.1952824592590332,-0.10222772508859634,0.19671319425106049,-0.09689845144748688,0.20580726861953735,-0.08609288185834885,0.20791977643966675,-0.09912953525781631
Weather,77,169,-0.09350552409887314,-0.08987636119127274,-0.08862335234880447,0.19423352181911469,-0.10276077687740326,0.19523122906684875,-0.08032892644405365,0.19669173657894135,-0.0881805270910263,0.20585283637046814,-0.0865587592124939,0.20799066126346588,-0.09169308841228485
Weather,77,170,-0.09350552409887314,-0.09725408256053925,-0.10089114308357239,0.19418932497501373,-0.10571863502264023,0.19517958164215088,-0.10196997225284576,0.19667012989521027,-0.10548130422830582,0.2058987021446228,-0.08446802198886871,0.2080622762441635,-0.08980636298656464
Weather,77,171,-0.09350552409887314,-0.08954896777868271,-0.09232521802186966,0.19414469599723816,-0.09097163379192352,0.19512759149074554,-0.09211328625679016,0.19664837419986725,-0.0893326923251152,0.20594485104084015,-0.08458469063043594,0.20813454687595367,-0.09093424677848816
Weather,77,172,-0.09350552409887314,-0.09102637320756912,-0.08538686484098434,0.19409963488578796,-0.09467072039842606,0.19507521390914917,-0.09768737107515335,0.1966264694929123,-0.08619896322488785,0.2059912383556366,-0.08782088756561279,0.20820744335651398,-0.0891183614730835
Weather,77,173,-0.09350552409887314,-0.10089204460382462,-0.09693105518817902,0.19405420124530792,-0.10282876342535019,0.1950225532054901,-0.10203251242637634,0.19660446047782898,-0.10160936415195465,0.20603789389133453,-0.09707513451576233,0.20828098058700562,-0.10111843049526215
Weather,77,174,-0.09350552409887314,-0.09257883578538895,-0.0932474359869957,0.19400836527347565,-0.09746701270341873,0.1949695348739624,-0.0972251147031784,0.19658225774765015,-0.08436979353427887,0.2060847282409668,-0.09762286394834518,0.20835505425930023,-0.08643559366464615
Weather,77,175,-0.09350552409887314,-0.09053315222263336,-0.10256655514240265,0.1939622014760971,-0.08727407455444336,0.19491629302501678,-0.08645804971456528,0.19655999541282654,-0.09369094669818878,0.20613178610801697,-0.0875198245048523,0.2084297239780426,-0.09737906605005264
Weather,77,176,-0.09350552409887314,-0.09403536468744278,-0.09429419040679932,0.1939156949520111,-0.10337239503860474,0.19486276805400848,-0.09323401004076004,0.19653761386871338,-0.08325161784887314,0.20617900788784027,-0.10126642137765884,0.20850491523742676,-0.08911499381065369
Weather,77,177,-0.09350552409887314,-0.09278754144906998,-0.10758891701698303,0.19386890530586243,-0.08975448459386826,0.19480900466442108,-0.09606014937162399,0.19651514291763306,-0.10417300462722778,0.2062263935804367,-0.07986834645271301,0.20858058333396912,-0.09459663927555084
Weather,77,178,-0.09350552409887314,-0.09598828107118607,-0.0982331708073616,0.19382181763648987,-0.10564719885587692,0.19475500285625458,-0.09123418480157852,0.19649258255958557,-0.09711243212223053,0.2062738984823227,-0.09065259993076324,0.2086566984653473,-0.09566956013441086
Weather,77,179,-0.09350552409887314,-0.09183002263307571,-0.09778637439012527,0.19377447664737701,-0.09355152398347855,0.19470080733299255,-0.09001259505748749,0.19646993279457092,-0.09470053017139435,0.20632152259349823,-0.0956101194024086,0.20873327553272247,-0.08548886328935623
Weather,77,180,-0.09350552409887314,-0.09206394851207733,-0.09598750621080399,0.19372688233852386,-0.08194081485271454,0.1946464478969574,-0.09175705909729004,0.1964472085237503,-0.09845690429210663,0.20636923611164093,-0.09736043959856033,0.2088102400302887,-0.09049290418624878
Weather,77,181,-0.09350552409887314,-0.09267836809158325,-0.09290682524442673,0.1936790496110916,-0.10663013160228729,0.1945919245481491,-0.08172070235013962,0.19642440974712372,-0.09987218677997589,0.2064169943332672,-0.08488422632217407,0.20888754725456238,-0.09088750183582306
Weather,77,182,-0.09350552409887314,-0.09366016089916229,-0.089869424700737,0.19363105297088623,-0.10332276672124863,0.19453726708889008,-0.09928235411643982,0.19640159606933594,-0.08292330801486969,0.20646484196186066,-0.08918572217226028,0.2089652270078659,-0.09398480504751205
Weather,77,183,-0.09350552409887314,-0.0998566597700119,-0.10747979581356049,0.19358287751674652,-0.11046674102544785,0.19448252022266388,-0.10066817700862885,0.1963787078857422,-0.09852655231952667,0.2065127044916153,-0.09453430771827698,0.20904318988323212,-0.09578372538089752
Weather,77,184,-0.09350552409887314,-0.09297609329223633,-0.09933307766914368,0.19353452324867249,-0.09169037640094757,0.19442765414714813,-0.0816153809428215,0.19635578989982605,-0.10719326138496399,0.20656052231788635,-0.08622466027736664,0.20912142097949982,-0.09804791212081909
Weather,77,185,-0.09350552409887314,-0.09661953896284103,-0.09238971024751663,0.1934860795736313,-0.09965386986732483,0.19437275826931,-0.08869605511426926,0.19633285701274872,-0.10344362258911133,0.20660839974880219,-0.09585729986429214,0.209199920296669,-0.09552345424890518
Weather,77,186,-0.09350552409887314,-0.09309161454439163,-0.09788373857736588,0.19343748688697815,-0.10077577084302902,0.1943177878856659,-0.08997546136379242,0.1963098794221878,-0.09618812054395676,0.20665618777275085,-0.08679141849279404,0.20927859842777252,-0.09219911694526672
Weather,77,187,-0.09350552409887314,-0.09599398821592331,-0.10257229208946228,0.19338883459568024,-0.10512647032737732,0.1942627876996994,-0.09901925176382065,0.19628693163394928,-0.10532277077436447,0.20670394599437714,-0.08591482043266296,0.20935748517513275,-0.08595599234104156
Weather,77,188,-0.09350552409887314,-0.09905867278575897,-0.09978334605693817,0.19334012269973755,-0.11216941475868225,0.1942078173160553,-0.09035665541887283,0.19626396894454956,-0.10243193805217743,0.20675161480903625,-0.10149089992046356,0.20943652093410492,-0.08946269005537033
Weather,77,189,-0.09350552409887314,-0.09246204793453217,-0.0988585501909256,0.19329135119915009,-0.0869223102927208,0.19415283203125,-0.08404868841171265,0.19624097645282745,-0.10511929541826248,0.2067991942167282,-0.08878068625926971,0.20951566100120544,-0.09714757651090622
Weather,77,190,-0.09350552409887314,-0.09798186272382736,-0.0918937623500824,0.19324256479740143,-0.09753042459487915,0.19409789144992828,-0.10028114169836044,0.19621802866458893,-0.10564877092838287,0.20684662461280823,-0.09390713274478912,0.20959487557411194,-0.0931125283241272
Weather,77,191,-0.09350552409887314,-0.09435124695301056,-0.09994576871395111,0.19319376349449158,-0.09732835739850998,0.19404302537441254,-0.10416890680789948,0.1961950957775116,-0.09574654698371887,0.2068939208984375,-0.08175499737262726,0.2096741497516632,-0.09364602714776993
Weather,77,192,-0.09350552409887314,-0.09385484457015991,-0.09570178389549255,0.1931450068950653,-0.09316836297512054,0.19398823380470276,-0.0957658663392067,0.19617223739624023,-0.09810872375965118,0.20694106817245483,-0.08738125115633011,0.20975345373153687,-0.09512792527675629
Weather,77,193,-0.09350552409887314,-0.0946243554353714,-0.10269781947135925,0.19309626519680023,-0.09927316009998322,0.19393353164196014,-0.10457024723291397,0.19614936411380768,-0.09274687618017197,0.20698802173137665,-0.08371511846780777,0.20983274281024933,-0.09367044270038605
Weather,77,194,-0.09350552409887314,-0.08907672017812729,-0.09226998686790466,0.19304761290550232,-0.09551256150007248,0.19387896358966827,-0.08141037821769714,0.19612658023834229,-0.0983157828450203,0.20703478157520294,-0.0785747542977333,0.2099120169878006,-0.09196443110704422
Weather,77,195,-0.09350552409887314,-0.09796406328678131,-0.09872658550739288,0.19299905002117157,-0.10596172511577606,0.19382455945014954,-0.09479296207427979,0.19610384106636047,-0.09969079494476318,0.20708130300045013,-0.09185042232275009,0.2099912166595459,-0.09795691072940826
Weather,77,196,-0.09350552409887314,-0.09441716969013214,-0.10212527215480804,0.19295059144496918,-0.08730995655059814,0.19377030432224274,-0.08608011901378632,0.19608116149902344,-0.1053546667098999,0.20712757110595703,-0.09489138424396515,0.21007029712200165,-0.09795863181352615
Weather,77,197,-0.09350552409887314,-0.09791110455989838,-0.10459811240434647,0.19290225207805634,-0.10674416273832321,0.19371624290943146,-0.10198109596967697,0.19605860114097595,-0.10217088460922241,0.20717361569404602,-0.08532726019620895,0.21014928817749023,-0.09448276460170746
Weather,77,198,-0.09350552409887314,-0.0905505120754242,-0.09469181299209595,0.19285407662391663,-0.08609389513731003,0.1936623603105545,-0.08443848788738251,0.19603610038757324,-0.08978745341300964,0.20721933245658875,-0.0913250595331192,0.2102280706167221,-0.1002173125743866
Weather,77,199,-0.09350552409887314,-0.10037156939506531,-0.10618628561496735,0.19280605018138885,-0.0975801944732666,0.19360874593257904,-0.09170295298099518,0.1960137039422989,-0.10234059393405914,0.20726478099822998,-0.1036088764667511,0.21030670404434204,-0.10588529706001282
Weather,77,200,-0.09350552409887314,-0.093708835542202,-0.09790617227554321,0.1927582174539566,-0.08909530937671661,0.1935553401708603,-0.09806457906961441,0.1959913969039917,-0.09436692297458649,0.20730987191200256,-0.08700989186763763,0.21038511395454407,-0.0999164804816246
Weather,77,201,-0.09350552409887314,-0.09620530158281326,-0.10096083581447601,0.19271062314510345,-0.09488742053508759,0.1935022473335266,-0.09648941457271576,0.19596923887729645,-0.10070095211267471,0.20735464990139008,-0.0984133705496788,0.2104632705450058,-0.090789295732975
Weather,77,202,-0.09350552409887314,-0.09568822383880615,-0.09519970417022705,0.19266323745250702,-0.09388814121484756,0.19344940781593323,-0.09565103054046631,0.19594717025756836,-0.09802563488483429,0.20739905536174774,-0.09330159425735474,0.21054115891456604,-0.09754526615142822
Weather,77,203,-0.09350552409887314,-0.0941881611943245,-0.09809621423482895,0.19261609017848969,-0.09360558539628983,0.19339685142040253,-0.09462077915668488,0.19592523574829102,-0.0918109118938446,0.20744305849075317,-0.09041410684585571,0.21061871945858002,-0.10025224834680557
Weather,77,204,-0.09350552409887314,-0.09451140463352203,-0.09710533916950226,0.19256921112537384,-0.09823080897331238,0.19334466755390167,-0.08423087745904922,0.1959034502506256,-0.10631809383630753,0.20748668909072876,-0.08972062170505524,0.21069596707820892,-0.09428591281175613
Weather,77,205,-0.09350552409887314,-0.09285344183444977,-0.09956865757703781,0.19252264499664307,-0.09001266956329346,0.19329281151294708,-0.09602198004722595,0.19588179886341095,-0.10374156385660172,0.20752988755702972,-0.08519455045461655,0.21077284216880798,-0.08996467292308807
Weather,77,206,-0.09350552409887314,-0.09038269519805908,-0.09796984493732452,0.19247639179229736,-0.08464919030666351,0.19324131309986115,-0.08255120366811752,0.19586031138896942,-0.09998880326747894,0.20757265388965607,-0.08993345499038696,0.2108493447303772,-0.09431309252977371
Weather,77,207,-0.09350552409887314,-0.09111203998327255,-0.09899666905403137,0.19243042171001434,-0.08000263571739197,0.19319020211696625,-0.0838911235332489,0.19583900272846222,-0.10159440338611603,0.2076149582862854,-0.09299647808074951,0.2109254002571106,-0.09627360850572586
Weather,77,208,-0.09350552409887314,-0.09586945921182632,-0.0916832983493805,0.19238482415676117,-0.09721681475639343,0.1931394636631012,-0.0987083911895752,0.19581784307956696,-0.08783921599388123,0.20765680074691772,-0.09317100048065186,0.21100103855133057,-0.10215047001838684
Weather,77,209,-0.09350552409887314,-0.0935191661119461,-0.0974302887916565,0.19233959913253784,-0.10336069762706757,0.19308918714523315,-0.09160534292459488,0.1957968771457672,-0.09466399997472763,0.20769813656806946,-0.08618377149105072,0.21107620000839233,-0.09245802462100983
Weather,77,210,-0.09350552409887314,-0.09318728744983673,-0.10400709509849548,0.19229474663734436,-0.09063762426376343,0.19303934276103973,-0.0935131162405014,0.195776104927063,-0.10098785161972046,0.2077389806509018,-0.08968903124332428,0.2111508548259735,-0.09142053872346878
Weather,77,211,-0.09350552409887314,-0.09530508518218994,-0.09384575486183167,0.1922503113746643,-0.1021793931722641,0.19298991560935974,-0.0923793613910675,0.19575552642345428,-0.09360502660274506,0.20777931809425354,-0.09088143706321716,0.2112249881029129,-0.09764847904443741
Weather,77,212,-0.09350552409887314,-0.0876438319683075,-0.10145696997642517,0.1922062635421753,-0.08435841649770737,0.19294099509716034,-0.08407077938318253,0.1957351416349411,-0.09833800792694092,0.2078191041946411,-0.08484143763780594,0.21129858493804932,-0.0867447555065155
Weather,77,213,-0.09350552409887314,-0.09225118160247803,-0.10132050514221191,0.1921626627445221,-0.09137161076068878,0.19289253652095795,-0.08543820679187775,0.19571495056152344,-0.09387701004743576,0.20785830914974213,-0.0945218950510025,0.21137157082557678,-0.09552980959415436
Weather,77,214,-0.09350552409887314,-0.0943526029586792,-0.09337595105171204,0.1921195089817047,-0.09411481022834778,0.19284458458423615,-0.0973418653011322,0.19569498300552368,-0.09796947985887527,0.20789693295955658,-0.08972682803869247,0.2114439606666565,-0.09304306656122208
Weather,77,215,-0.09350552409887314,-0.09151644259691238,-0.09425850957632065,0.19207683205604553,-0.09174925088882446,0.19279718399047852,-0.09538070112466812,0.19567528367042542,-0.08599656820297241,0.20793499052524567,-0.09358464181423187,0.21151575446128845,-0.09085605293512344
Weather,77,216,-0.09350552409887314,-0.09215082973241806,-0.10549222677946091,0.19203464686870575,-0.08194245398044586,0.19275030493736267,-0.08774048089981079,0.19565577805042267,-0.09939127415418625,0.2079724222421646,-0.09421937167644501,0.2115868777036667,-0.09670507907867432
Weather,77,217,-0.09350552409887314,-0.09546472877264023,-0.10444803535938263,0.19199293851852417,-0.09630974382162094,0.192703977227211,-0.0894370973110199,0.1956365406513214,-0.10392346978187561,0.2080092579126358,-0.09497643262147903,0.2116573303937912,-0.09284748136997223
Weather,77,218,-0.09350552409887314,-0.09171675145626068,-0.0973680168390274,0.19195178151130676,-0.08882962912321091,0.1926582306623459,-0.08433851599693298,0.19561754167079926,-0.09590312838554382,0.20804545283317566,-0.09294997900724411,0.2117270678281784,-0.09596829116344452
Weather,77,219,-0.09350552409887314,-0.09466857463121414,-0.10355927050113678,0.19191110134124756,-0.08157622069120407,0.19261303544044495,-0.094599649310112,0.1955987811088562,-0.10455919057130814,0.2080809772014618,-0.08948252350091934,0.21179607510566711,-0.10255526006221771
Weather,77,220,-0.09350552409887314,-0.09194225072860718,-0.08858246356248856,0.19187100231647491,-0.0928000956773758,0.19256845116615295,-0.09448698908090591,0.19558030366897583,-0.09664145857095718,0.2081158459186554,-0.08857310563325882,0.21186435222625732,-0.08782391250133514
Weather,77,221,-0.09350552409887314,-0.09405699372291565,-0.093700110912323,0.19183149933815002,-0.10034845769405365,0.1925245225429535,-0.09494330734014511,0.19556210935115814,-0.1044638454914093,0.20815004408359528,-0.08760646730661392,0.21193188428878784,-0.08428949862718582
Weather,77,222,-0.09350552409887314,-0.09495265036821365,-0.10212971270084381,0.1917925477027893,-0.10258494317531586,0.19248118996620178,-0.0972738116979599,0.19554418325424194,-0.1038249135017395,0.20818352699279785,-0.08369245380163193,0.2119985967874527,-0.08881424367427826
Weather,77,223,-0.09350552409887314,-0.09354116022586823,-0.10132315009832382,0.19175416231155396,-0.09257174283266068,0.1924384981393814,-0.09839996695518494,0.19552652537822723,-0.09251658618450165,0.20821630954742432,-0.09462223201990128,0.2120644897222519,-0.08989181369543076
Weather,77,224,-0.09350552409887314,-0.09807703644037247,-0.10145096480846405,0.19171640276908875,-0.09334111213684082,0.19239647686481476,-0.10318582504987717,0.1955091804265976,-0.09667399525642395,0.20824837684631348,-0.0982399433851242,0.21212957799434662,-0.0988568514585495
Weather,77,225,-0.09350552409887314,-0.09234365820884705,-0.09299544990062714,0.19167928397655487,-0.08907607942819595,0.19235514104366302,-0.09064702689647675,0.19549213349819183,-0.08927948772907257,0.20827971398830414,-0.09785612672567368,0.2121937870979309,-0.0942455604672432
Weather,77,226,-0.09350552409887314,-0.09560804069042206,-0.10406018793582916,0.19164274632930756,-0.08962889015674591,0.19231444597244263,-0.09711521863937378,0.19547536969184875,-0.10007078945636749,0.20831027626991272,-0.09423677623271942,0.21225710213184357,-0.09687678515911102
Weather,77,227,-0.09350552409887314,-0.09746821969747543,-0.0972248837351799,0.19160687923431396,-0.09856949001550674,0.19227446615695953,-0.10612868517637253,0.19545891880989075,-0.10055673122406006,0.2083400934934616,-0.0885654091835022,0.21231955289840698,-0.09452427178621292
Weather,77,228,-0.09350552409887314,-0.09275922179222107,-0.10355782508850098,0.1915716975927353,-0.09000986814498901,0.19223523139953613,-0.10179764032363892,0.1954428255558014,-0.09223221242427826,0.2083691507577896,-0.08890876919031143,0.21238110959529877,-0.09132084995508194
Weather,77,229,-0.09350552409887314,-0.0978836715221405,-0.09085813164710999,0.19153715670108795,-0.10662201046943665,0.19219669699668884,-0.10254770517349243,0.1954270303249359,-0.09333890676498413,0.20839743316173553,-0.0922059714794159,0.21244171261787415,-0.0955359935760498
Weather,77,230,-0.09350552409887314,-0.09448173642158508,-0.09677714109420776,0.19150330126285553,-0.09704160690307617,0.19215889275074005,-0.08595746010541916,0.1954115480184555,-0.09264661371707916,0.208424910902977,-0.09692026674747467,0.21250136196613312,-0.09917885810136795
Weather,77,231,-0.09350552409887314,-0.09862785786390305,-0.09952852874994278,0.19147014617919922,-0.10214358568191528,0.19212181866168976,-0.0972861796617508,0.19539640843868256,-0.10304102301597595,0.20845156908035278,-0.09895041584968567,0.2125600427389145,-0.09230047464370728
Weather,77,232,-0.09350552409887314,-0.09289434552192688,-0.09333488345146179,0.19143769145011902,-0.10137395560741425,0.19208553433418274,-0.08879147469997406,0.19538164138793945,-0.08463788777589798,0.2084774225950241,-0.09058240801095963,0.21261775493621826,-0.09882013499736786
Weather,77,233,-0.09350552409887314,-0.09459251165390015,-0.10088139772415161,0.19140595197677612,-0.09744905680418015,0.1920499950647354,-0.09096881747245789,0.19536717236042023,-0.09751128405332565,0.20850244164466858,-0.08788733184337616,0.21267443895339966,-0.09918630868196487
Weather,77,234,-0.09350552409887314,-0.09341030567884445,-0.08878166973590851,0.19137494266033173,-0.10070664435625076,0.19201524555683136,-0.10438824445009232,0.19535307586193085,-0.09233704954385757,0.20852665603160858,-0.08307244628667831,0.21273012459278107,-0.08805664628744125
Weather,77,235,-0.09350552409887314,-0.09775959700345993,-0.10069694370031357,0.19134464859962463,-0.10871434956789017,0.1919812709093094,-0.10134926438331604,0.19533933699131012,-0.08840785920619965,0.20854997634887695,-0.09422050416469574,0.21278472244739532,-0.09672360122203827
Weather,77,236,-0.09350552409887314,-0.09963008761405945,-0.09928897023200989,0.19131511449813843,-0.1047218069434166,0.19194813072681427,-0.0941450446844101,0.19532597064971924,-0.10615070164203644,0.20857249200344086,-0.09643696248531342,0.21283835172653198,-0.0971449539065361
Weather,77,237,-0.09350552409887314,-0.10166115313768387,-0.10747683793306351,0.19128632545471191,-0.100393146276474,0.19191575050354004,-0.09809435904026031,0.195312961935997,-0.11366449296474457,0.20859408378601074,-0.09414565563201904,0.2128908485174179,-0.10236741602420807
Weather,77,238,-0.09350552409887314,-0.10086672008037567,-0.10168898850679398,0.19125832617282867,-0.09491686522960663,0.19188423454761505,-0.10237941145896912,0.19530032575130463,-0.1063508614897728,0.20861484110355377,-0.09601844847202301,0.21294230222702026,-0.10456757247447968
Weather,77,239,-0.09350552409887314,-0.09904077649116516,-0.10915003716945648,0.19123107194900513,-0.10554040968418121,0.19185350835323334,-0.09638519585132599,0.1952880620956421,-0.1023465245962143,0.20863471925258636,-0.09434987604618073,0.21299263834953308,-0.0971611887216568
Weather,77,240,-0.09350552409887314,-0.10194171965122223,-0.09909060597419739,0.19120459258556366,-0.10887812077999115,0.19182364642620087,-0.09243061393499374,0.1952761858701706,-0.10482501983642578,0.20865368843078613,-0.09948056936264038,0.21304188668727875,-0.1040477603673935
Weather,77,241,-0.09350552409887314,-0.09926126897335052,-0.10372371226549149,0.19117893278598785,-0.09637535363435745,0.19179458916187286,-0.1033368855714798,0.19526469707489014,-0.10504403710365295,0.20867177844047546,-0.09463779628276825,0.21309001743793488,-0.09741068631410599
Weather,77,242,-0.09350552409887314,-0.10048414766788483,-0.09635400772094727,0.19115403294563293,-0.10968858003616333,0.1917663961648941,-0.1103658378124237,0.19525359570980072,-0.09118328988552094,0.20868894457817078,-0.09454625099897385,0.21313698589801788,-0.09767262637615204
Weather,77,243,-0.09350552409887314,-0.09695412218570709,-0.09632119536399841,0.19112998247146606,-0.09915152937173843,0.1917390674352646,-0.10596579313278198,0.19524289667606354,-0.0876988023519516,0.20870521664619446,-0.09554477035999298,0.21318283677101135,-0.09673503786325455
Weather,77,244,-0.09350552409887314,-0.10129658877849579,-0.10420068353414536,0.19110669195652008,-0.10886923968791962,0.1917126178741455,-0.10181790590286255,0.1952325850725174,-0.10364191234111786,0.20872056484222412,-0.09643326699733734,0.2132275253534317,-0.09665394574403763
Weather,77,245,-0.09350552409887314,-0.10130757093429565,-0.10711151361465454,0.19108423590660095,-0.11063674092292786,0.19168701767921448,-0.09834493696689606,0.1952226758003235,-0.09964402765035629,0.20873500406742096,-0.10167957842350006,0.21327105164527893,-0.09677040576934814
Weather,77,246,-0.09350552409887314,-0.09831143170595169,-0.09359781444072723,0.19106261432170868,-0.10845142602920532,0.19166229665279388,-0.1055951863527298,0.1952131688594818,-0.08305922895669937,0.20874850451946259,-0.10070429742336273,0.21331338584423065,-0.09430103749036789
Weather,77,247,-0.09350552409887314,-0.09538081288337708,-0.09615636616945267,0.19104181230068207,-0.10352614521980286,0.19163845479488373,-0.09965811669826508,0.19520407915115356,-0.0940539687871933,0.208761066198349,-0.0843607634305954,0.21335455775260925,-0.09624215215444565
Weather,77,248,-0.09350552409887314,-0.09613649547100067,-0.10472391545772552,0.1910218596458435,-0.09335957467556,0.1916155368089676,-0.10412123054265976,0.19519542157649994,-0.09587043523788452,0.2087727040052414,-0.09197311848402023,0.21339455246925354,-0.09576904028654099
Weather,77,249,-0.09350552409887314,-0.0993441492319107,-0.10225144028663635,0.1910027116537094,-0.10210255533456802,0.1915934681892395,-0.09737393260002136,0.19518712162971497,-0.09858696162700653,0.208783358335495,-0.10505397617816925,0.21343329548835754,-0.09375127404928207
Weather,77,250,-0.09350552409887314,-0.09983617812395096,-0.10250770300626755,0.19098442792892456,-0.10794169455766678,0.19157232344150543,-0.09888796508312225,0.1951793134212494,-0.09427835792303085,0.20879310369491577,-0.09614633023738861,0.21347086131572723,-0.10212597995996475
Weather,77,251,-0.09350552409887314,-0.0978076159954071,-0.10389985144138336,0.19096697866916656,-0.0942884236574173,0.1915520578622818,-0.10744044184684753,0.19517189264297485,-0.09652677923440933,0.20880188047885895,-0.09571758657693863,0.21350719034671783,-0.09552784264087677
Weather,77,252,-0.09350552409887314,-0.10428420454263687,-0.12008771300315857,0.1909503936767578,-0.10902068018913269,0.19153273105621338,-0.09813271462917328,0.19516488909721375,-0.10590198636054993,0.2088097184896469,-0.10517053306102753,0.21354231238365173,-0.10322105884552002
Weather,77,253,-0.09350552409887314,-0.09396886080503464,-0.09910035133361816,0.1909346580505371,-0.10177191346883774,0.19151431322097778,-0.1029273122549057,0.19515831768512726,-0.09746351838111877,0.20881658792495728,-0.08672408759593964,0.21357618272304535,-0.08284997940063477
Weather,77,254,-0.09350552409887314,-0.09544055163860321,-0.10495299100875854,0.19091975688934326,-0.09861689060926437,0.19149677455425262,-0.10666412115097046,0.1951521784067154,-0.09751524031162262,0.20882247388362885,-0.08774613589048386,0.21360881626605988,-0.08816641569137573
Weather,77,255,-0.09350552409887314,-0.10079202055931091,-0.11012858152389526,0.19090573489665985,-0.10899026691913605,0.19148017466068268,-0.11577299237251282,0.19514647126197815,-0.10421303659677505,0.208827406167984,-0.08391638845205307,0.2136402130126953,-0.09340968728065491
Weather,77,256,-0.09350552409887314,-0.09731432795524597,-0.10989655554294586,0.19089257717132568,-0.09288351237773895,0.19146448373794556,-0.0951385647058487,0.19514119625091553,-0.10225113481283188,0.20883136987686157,-0.0978846326470375,0.21367037296295166,-0.0981563851237297
Weather,77,257,-0.09350552409887314,-0.09493358433246613,-0.09904809296131134,0.19088026881217957,-0.10360570251941681,0.19144973158836365,-0.10516577214002609,0.19513635337352753,-0.09160938858985901,0.20883436501026154,-0.08444367349147797,0.21369926631450653,-0.09130719304084778
Weather,77,258,-0.09350552409887314,-0.09707920253276825,-0.09787774085998535,0.1908688247203827,-0.09904952347278595,0.19143590331077576,-0.10053712874650955,0.19513195753097534,-0.10268767178058624,0.2088364213705063,-0.09015381336212158,0.2137269228696823,-0.09386873245239258
Weather,77,259,-0.09350552409887314,-0.09530839323997498,-0.08865544945001602,0.19085827469825745,-0.0976586788892746,0.1914229840040207,-0.09819860756397247,0.19512800872325897,-0.08960236608982086,0.20883746445178986,-0.10026083886623383,0.21375329792499542,-0.09099187701940536
Weather,77,260,-0.09350552409887314,-0.08779347687959671,-0.09118129312992096,0.19084854423999786,-0.07651929557323456,0.19141100347042084,-0.09583444893360138,0.19512449204921722,-0.08540412038564682,0.2088375687599182,-0.09011125564575195,0.21377842128276825,-0.09057538211345673
Weather,77,261,-0.09350552409887314,-0.09239406883716583,-0.09444496035575867,0.1908397227525711,-0.09727667272090912,0.191399946808815,-0.09847086668014526,0.1951214075088501,-0.09217514842748642,0.20883668959140778,-0.08388277888298035,0.2138022929430008,-0.09110921621322632
Weather,77,262,-0.09350552409887314,-0.09862173348665237,-0.09622698277235031,0.1908317357301712,-0.10378670692443848,0.191389799118042,-0.09976480901241302,0.1951187700033188,-0.10310253500938416,0.20883479714393616,-0.09357091784477234,0.21382486820220947,-0.09383314847946167
Weather,77,263,-0.09350552409887314,-0.09097129106521606,-0.08969240635633469,0.19082462787628174,-0.10177403688430786,0.1913806051015854,-0.09183697402477264,0.1951165646314621,-0.08766025304794312,0.2088319957256317,-0.08674924820661545,0.21384622156620026,-0.08770084381103516
Weather,77,264,-0.09350552409887314,-0.09145674854516983,-0.10064931958913803,0.19081838428974152,-0.08892055600881577,0.19137230515480042,-0.08801457285881042,0.19511480629444122,-0.09904766082763672,0.2088281661272049,-0.08611272275447845,0.21386626362800598,-0.09509254992008209
Weather,77,265,-0.09350552409887314,-0.08994370698928833,-0.08626575022935867,0.19081301987171173,-0.09586780518293381,0.19136497378349304,-0.09001792222261429,0.19511350989341736,-0.08794216066598892,0.20882339775562286,-0.08797300606966019,0.21388505399227142,-0.08834217488765717
Weather,77,266,-0.09350552409887314,-0.09439774602651596,-0.0883498340845108,0.1908085197210312,-0.1059664934873581,0.1913585513830185,-0.09827607125043869,0.1951126605272293,-0.09401799738407135,0.20881767570972443,-0.08499123156070709,0.21390259265899658,-0.09013773500919342
Weather,77,267,-0.09350552409887314,-0.09356887638568878,-0.09480461478233337,0.1908048540353775,-0.09896186739206314,0.19135303795337677,-0.09064970165491104,0.19511225819587708,-0.09681934863328934,0.2088109701871872,-0.09406161308288574,0.21391887962818146,-0.08792417496442795
Weather,77,268,-0.09350552409887314,-0.08964899927377701,-0.08238928020000458,0.19080209732055664,-0.08883313834667206,0.19134846329689026,-0.08658622205257416,0.19511230289936066,-0.09217484295368195,0.20880331099033356,-0.09036880731582642,0.21393388509750366,-0.0901099145412445
Weather,77,269,-0.09350552409887314,-0.09480582177639008,-0.1020374447107315,0.19080014526844025,-0.0898967981338501,0.19134479761123657,-0.09559790045022964,0.19511274993419647,-0.10623273253440857,0.20879465341567993,-0.0914837047457695,0.2139476239681244,-0.0912964716553688
